Nome,Matricula,Data de Nascimento
Juliana Fernanda Souza,64501,02/11/1984
Juliana Fernanda Souza,70286,20/12/1985
Juliana Fernanda Souza,89234,01/09/1986
Juliana Fernanda Souza,71121,15/02/1995
Juliana Fernanda Souza,83607,12/05/2001
Juliana Fernanda Souza,44943,22/02/2002
Juliana Fernanda Souza,61625,16/09/1998
Juliana Fernanda Souza,10597,18/12/2006
Juliana Fernanda Souza,84172,21/12/2004
Juliana Fernanda Souza,36668,15/10/2003
Juliana Fernanda Souza,68842,28/03/1989
Juliana Fernanda Souza,89163,23/06/1988
Juliana Fernanda Souza,25281,12/02/1992
Juliana Fernanda Souza,65836,08/03/2000
Juliana Fernanda Souza,75189,22/01/2000
Juliana Fernanda Souza,74497,10/05/2006
Juliana Fernanda Souza,10141,04/05/1982
Juliana Fernanda Souza,42305,21/01/1999
Juliana Fernanda Souza,41030,15/03/2000
Juliana Fernanda Souza,66169,06/09/1989
Juliana Fernanda Souza,14308,07/06/1988
Juliana Fernanda Souza,13460,25/07/1983
Juliana Fernanda Souza,07512,13/10/1984
Juliana Fernanda Souza,00205,22/06/1997
Juliana Fernanda Souza,64317,28/04/2005
Juliana Fernanda Souza,13657,08/04/2003
Juliana Fernanda Souza,48269,22/09/2003
Juliana Fernanda Souza,19218,21/10/1990
Juliana Ferreira,76576,10/03/2003
Juliana Ferreira,45610,21/08/1993
Juliana Ferreira,63885,12/07/1994
Juliana Ferreira,96719,03/09/1999
Juliana Ferreira,67662,12/09/1991
Juliana Ferreira,51513,28/11/2004
Juliana Ferreira,85757,26/04/1983
Juliana Ferreira,68568,12/07/1998
Juliana Ferreira,53773,19/03/2006
Juliana Ferreira,89458,17/10/1985
Juliana Ferreira,05252,17/07/1980
Juliana Ferreira,68406,02/11/1990
Juliana Ferreira,00215,04/12/2002
Juliana Ferreira,66947,06/05/2002
Juliana Ferreira,42955,24/12/2005
Juliana Ferreira,92033,03/07/1981
Juliana Ferreira,30234,26/09/2002
Juliana Ferreira,69870,22/10/1990
Juliana Ferreira,45150,07/11/1989
Juliana Ferreira,02280,11/07/2004
Juliana Ferreira,54371,14/06/1999
Juliana Ferreira,23115,13/04/1987
Juliana Ferreira,46601,05/01/1994
Juliana Ferreira,01974,13/12/1983
Juliana Ferreira,04540,13/06/1994
Juliana Ferreira,67585,27/02/1985
Juliana Ferreira,82541,08/12/2003
Juliana Ferreira,00409,22/10/1990
Juliana Ferreira,09250,02/08/1987
Juliana Ferreira,18571,20/07/2000
Juliana Ferreira,33976,17/01/1981
Juliana Ferreira,66401,07/07/1994
Juliana Ferreira,15851,28/05/1980
Juliana Ferreira,34466,21/08/2005
Juliana Ferreira,71858,16/06/1998
Juliana Ferreira,24708,25/11/1991
Juliana Ferreira,31557,17/05/1999
Juliana Ferreira,39232,12/10/1998
Juliana Ferreira,90260,18/08/1988
Juliana Ferreira,46502,14/06/1986
Juliana Ferreira,91023,08/02/2006
Juliana Ferreira,44918,17/01/1987
Juliana Ferreira,27678,18/07/2004
Juliana Ferreira,79861,08/02/1997
Juliana Ferreira,11402,01/02/2002
Juliana Ferreira,75814,16/06/1996
Juliana Ferreira,52580,07/09/1988
Juliana Ferreira,84258,17/06/1995
Juliana Ferreira,06689,16/04/2004
Juliana Ferreira,56284,15/09/1989
Juliana Ferreira,14293,24/12/2006
Juliana Ferreira,31703,04/07/2001
Juliana Ferreira,68286,18/03/1986
Juliana Ferreira,84749,24/10/1996
Juliana Ferreira,17513,09/06/1981
Juliana Ferreira,03878,20/10/1994
Juliana Ferreira,70068,09/11/2006
Juliana Ferreira,66675,06/08/1996
Juliana Ferreira,35951,21/05/2003
Juliana Ferreira,04479,05/09/1982
Juliana Ferreira,39934,11/07/2002
Juliana Ferreira,42887,04/02/1981
Juliana Ferreira,17981,19/04/2000
Juliana Ferreira,74228,28/02/1983
Juliana Ferreira,40704,12/03/2004
Juliana Ferreira,21665,18/06/2006
Juliana Ferreira,31034,06/04/1997
Juliana Ferreira,50960,22/04/1987
Juliana Ferreira,08015,09/02/1982
Juliana Ferreira,85248,25/08/1997
Juliana Ferreira,94734,24/10/1998
Juliana Ferreira,52403,20/05/2002
Juliana Ferreira,88536,28/10/1993
Juliana Ferreira,03244,22/08/1992
Juliana Ferreira,22301,14/01/1995
Juliana Ferreira,90256,08/12/1983
Juliana Ferreira,72796,25/07/2001
Juliana Ferreira,21818,16/05/1984
Juliana Ferreira,82249,04/10/1987
Juliana Ferreira,64206,18/10/2000
Juliana Ferreira,58765,26/06/1989
Juliana Ferreira,91318,13/10/1995
Juliana Ferreira,54725,27/04/1999
Juliana Ferreira,16312,09/10/1983
Juliana Ferreira,24481,21/06/2006
Juliana Ferreira,12600,18/06/1986
Juliana Ferreira,55706,02/07/2001
Juliana Ferreira,89982,01/01/1989
Juliana Ferreira,14026,21/09/1988
Juliana Ferreira,76178,10/02/2002
Juliana Ferreira,71936,21/01/2003
Juliana Ferreira,55465,12/08/2000
Juliana Ferreira,08839,14/12/2006
Juliana Ferreira,19958,26/11/1998
Juliana Ferreira,03517,10/07/1986
Juliana Ferreira,49211,20/01/1981
Juliana Ferreira,99878,11/09/1992
Juliana Ferreira,49927,16/12/1984
Juliana Ferreira,64118,26/02/1985
Juliana Ferreira,41670,01/11/2000
Juliana Ferreira,36115,07/09/1980
Juliana Ferreira,92300,20/01/1996
Juliana Ferreira,06761,17/08/1986
Juliana Ferreira,00882,10/10/1982
Juliana Ferreira,61318,27/09/2002
Juliana Ferreira,41939,22/01/1982
Juliana Ferreira,27221,13/04/1983
Juliana Ferreira,65590,08/08/1982
Juliana Ferreira,31574,24/05/1996
Juliana Ferreira,89084,21/04/1999
Juliana Ferreira,13185,20/02/1981
Juliana Ferreira,17986,15/06/1984
Juliana Ferreira,10394,19/11/1981
Juliana Ferreira,09088,21/06/1990
Juliana Ferreira,59453,28/08/1992
Juliana Ferreira,52584,23/10/1988
Juliana Ferreira,18652,26/04/2005
Juliana Ferreira,22594,28/08/2003
Juliana Ferreira,46337,11/08/1981
Juliana Ferreira,11057,20/12/1996
Juliana Ferreira,80091,14/09/1998
Juliana Ferreira,80417,06/02/1992
Juliana Ferreira,75662,09/02/1984
Juliana Ferreira,07042,27/08/1994
Juliana Ferreira,16610,01/07/2000
Juliana Ferreira,51403,01/08/1988
Juliana Ferreira,65526,02/01/1986
Juliana Ferreira,77317,11/10/1999
Juliana Ferreira,30086,26/12/1986
Juliana Ferreira,72102,01/03/2006
Juliana Ferreira,30975,01/09/2000
Juliana Ferreira,58043,26/11/1995
Juliana Ferreira,34042,08/10/1987
Juliana Ferreira,66066,04/01/1991
Juliana Ferreira,46753,22/03/1994
Juliana Ferreira,10230,21/02/1982
Juliana Ferreira,32689,26/08/1981
Juliana Ferreira,98425,23/05/1986
Juliana Ferreira,80790,07/12/1985
Juliana Ferreira,31901,25/05/1988
Juliana Ferreira,43880,05/09/1992
Juliana Ferreira,64328,05/06/1993
Juliana Ferreira,80269,14/12/1985
Juliana Ferreira,50462,09/11/1984
Juliana Ferreira,95244,20/08/1981
Juliana Ferreira,15374,17/02/1986
Juliana Ferreira,63944,15/05/2001
Juliana Ferreira,96948,03/02/1995
Juliana Ferreira,24092,13/09/1999
Juliana Ferreira,23369,11/05/1996
Juliana Ferreira,08139,18/01/2006
Juliana Ferreira,22686,13/04/1994
Juliana Ferreira,46627,19/09/1990
Juliana Ferreira,58386,23/06/2000
Juliana Ferreira,46096,01/05/1994
Juliana Ferreira,83763,26/04/1983
Juliana Ferreira,50220,27/04/1981
Juliana Ferreira,90232,03/09/2000
Juliana Ferreira,87942,14/04/1990
Juliana Ferreira,62596,13/07/1996
Juliana Ferreira,06911,06/08/1996
Juliana Ferreira,72871,26/03/1999
Juliana Ferreira,07501,14/09/2005
Juliana Ferreira,25793,20/06/1980
Juliana Ferreira,67333,22/06/2000
Juliana Ferreira,84523,05/01/1991
Juliana Ferreira,48000,19/03/2002
Juliana Ferreira,96497,08/02/1997
Juliana Ferreira,41198,09/09/1981
Juliana Ferreira,67087,23/12/1988
Juliana Ferreira,65845,02/10/1993
Juliana Ferreira,53382,13/06/1990
Juliana Ferreira,39482,08/02/1991
Juliana Ferreira,87590,19/11/1994
Juliana Ferreira,01669,25/05/2006
Juliana Ferreira,17723,01/01/2005
Juliana Ferreira,51068,06/12/2001
Juliana Ferreira,98647,18/04/2002
Juliana Ferreira,58574,20/08/1981
Juliana Ferreira,13918,09/02/1988
Juliana Ferreira,56867,08/02/2004
Juliana Ferreira,50595,17/12/1987
Juliana Ferreira,07413,03/01/1996
Juliana Ferreira,47849,25/08/1984
Juliana Ferreira,46958,19/04/2000
Juliana Ferreira,08329,26/08/1986
Juliana Ferreira,74431,25/03/1992
Juliana Ferreira,21227,17/08/1980
Juliana Ferreira,86780,24/06/1996
Juliana Ferreira,98668,03/01/2006
Juliana Ferreira,98615,14/05/1981
Juliana Ferreira,24570,09/02/2003
Juliana Ferreira,69296,03/12/1990
Juliana Ferreira,27864,19/05/1997
Juliana Ferreira,98941,15/04/2006
Juliana Ferreira,73850,18/05/1993
Juliana Ferreira,18337,26/07/1989
Juliana Ferreira,49930,11/08/2005
Juliana Ferreira,34989,05/02/1994
Juliana Ferreira,63662,18/06/1981
Juliana Ferreira,90504,16/11/1989
Juliana Ferreira,33676,09/06/1982
Juliana Ferreira,25063,04/03/2006
Juliana Ferreira,23754,04/06/2002
Juliana Ferreira,18493,14/10/2004
Juliana Ferreira,38358,13/10/1989
Juliana Ferreira,85691,24/08/1995
Juliana Ferreira,05501,04/08/1990
Juliana Ferreira,73670,27/11/2006
Juliana Ferreira,24428,24/10/1981
Juliana Ferreira,91942,14/11/1988
Juliana Ferreira,72347,21/05/2002
Juliana Ferreira,94712,03/01/2004
Juliana Ferreira,49760,23/07/1980
Juliana Ferreira,15027,05/01/1987
Juliana Ferreira,04490,21/08/2005
Juliana Ferreira,06333,16/03/1980
Juliana Ferreira,31733,23/08/1997
Juliana Ferreira,09899,04/11/2000
Juliana Ferreira,12641,08/08/1997
Juliana Ferreira,88078,09/10/1992
Juliana Ferreira,67461,20/02/1998
Juliana Ferreira,24641,09/12/1990
Juliana Ferreira,40716,15/09/1995
Juliana Ferreira,25088,25/02/2006
Juliana Ferreira,45859,14/07/1997
Juliana Ferreira,07667,10/06/2003
Juliana Ferreira,29997,28/07/1987
Juliana Ferreira,84497,18/11/2006
Juliana Ferreira,34289,16/05/2002
Juliana Ferreira,16780,04/06/2001
Juliana Ferreira,61799,04/03/1999
Juliana Ferreira,29562,23/01/1995
Juliana Ferreira,61932,16/12/1997
Juliana Ferreira,69744,17/12/1993
Juliana Ferreira,38680,16/03/1984
Juliana Ferreira,86260,24/01/1985
Juliana Ferreira,84300,22/04/1986
Juliana Ferreira,86377,21/02/1998
Juliana Ferreira,92204,04/06/1981
Juliana Ferreira,31313,04/11/1985
Juliana Ferreira,35322,07/07/1985
Juliana Ferreira,38743,13/09/1984
Juliana Ferreira,69002,03/10/2001
Juliana Ferreira,47019,22/06/1993
Juliana Ferreira,04141,21/06/2000
Juliana Ferreira,68058,15/04/2005
Juliana Ferreira,37003,23/04/1980
Juliana Ferreira,45141,15/06/1989
Juliana Ferreira,13405,16/05/2003
Juliana Ferreira,12073,08/09/1987
Juliana Ferreira,57951,21/07/1981
Juliana Ferreira,19561,02/08/1981
Juliana Ferreira,35060,19/02/1983
Juliana Ferreira,37808,11/04/1982
Juliana Ferreira,45826,11/08/2005
Juliana Ferreira,82820,15/09/1983
Juliana Ferreira,54514,14/01/1982
Juliana Ferreira,29620,26/04/1997
Juliana Ferreira,74245,05/06/1993
Juliana Ferreira,42835,20/09/2002
Juliana Ferreira,69217,11/05/1993
Juliana Ferreira,70596,09/01/1993
Juliana Ferreira,53018,24/01/2004
Juliana Ferreira,06114,02/04/1988
Juliana Ferreira,88139,05/08/1982
Juliana Ferreira,66465,26/06/1990
Juliana Ferreira,77347,05/11/2003
Juliana Ferreira,37500,10/01/1989
Juliana Ferreira,35768,05/05/2004
Juliana Ferreira,57987,24/09/1991
Juliana Ferreira,43453,12/01/1991
Juliana Ferreira,40555,28/06/1998
Juliana Ferreira,06797,16/05/1996
Juliana Ferreira,71368,04/06/1993
Juliana Ferreira,26776,11/04/2004
Juliana Ferreira,38557,21/02/1996
Juliana Ferreira,10644,07/03/1992
Juliana Ferreira,03684,06/05/1998
Juliana Ferreira,50953,08/05/2004
Juliana Ferreira,65843,22/06/2005
Juliana Ferreira,43070,08/12/2003
Juliana Ferreira,59439,05/04/2006
Juliana Ferreira,70555,04/04/1982
Juliana Ferreira,02474,04/08/1995
Juliana Ferreira,44806,27/06/2003
Juliana Ferreira,59357,22/08/1996
Juliana Ferreira,76444,04/05/2000
Juliana Ferreira,13866,01/11/1996
Juliana Ferreira,28387,14/06/2004
Juliana Ferreira,47215,22/03/1986
Juliana Ferreira,67922,15/05/1991
Juliana Ferreira,08900,24/10/1989
Juliana Ferreira,09131,08/06/1988
Juliana Ferreira,62810,05/10/1985
Juliana Ferreira,80642,28/10/1993
Juliana Ferreira,83221,02/03/2002
Juliana Ferreira,34310,21/03/1988
Juliana Ferreira,57323,17/08/1982
Juliana Ferreira,67695,24/03/1982
Juliana Ferreira,34941,17/12/1980
Juliana Ferreira,70469,27/07/1986
Juliana Ferreira,11617,22/02/1984
Juliana Ferreira,82231,17/04/1999
Juliana Ferreira,89448,11/07/2003
Juliana Ferreira,78515,17/10/1984
Juliana Ferreira,29512,25/01/1986
Juliana Ferreira,73153,13/08/2002
Juliana Ferreira,74417,11/11/2006
Juliana Ferreira,02183,04/07/1995
Juliana Ferreira,80575,01/08/1994
Juliana Ferreira,38352,07/09/1992
Juliana Ferreira,48235,25/07/1992
Juliana Ferreira,47603,25/06/1981
Juliana Ferreira,58767,18/01/1986
Juliana Ferreira,73675,08/10/2005
Juliana Ferreira,56142,18/09/2004
Juliana Ferreira,27900,16/07/1994
Juliana Ferreira,32936,04/08/1980
Juliana Ferreira,54792,11/12/1981
Juliana Ferreira,16278,06/05/2003
Juliana Ferreira,43201,27/07/1995
Juliana Ferreira,45788,16/05/1980
Juliana Ferreira,99076,07/08/1999
Juliana Ferreira,31658,06/07/1988
Juliana Ferreira,16674,14/03/1990
Juliana Ferreira,21014,12/04/2002
Juliana Ferreira,09120,19/02/1987
Juliana Ferreira,18206,12/04/2004
Juliana Ferreira,83573,26/11/1991
Juliana Ferreira,53509,08/11/1986
Juliana Ferreira,90796,07/05/1990
Juliana Ferreira,32593,23/06/1989
Juliana Ferreira,18163,20/11/1985
Juliana Ferreira,21562,13/04/2000
Juliana Ferreira,17213,11/12/1986
Juliana Ferreira,18409,18/08/1986
Juliana Ferreira,57897,22/04/2004
Juliana Ferreira,14207,28/04/2006
Juliana Ferreira,28677,16/01/1997
Juliana Ferreira,22800,14/04/1998
Juliana Ferreira,24816,12/01/1981
Juliana Ferreira,32312,04/08/1987
Juliana Ferreira,56030,23/02/2005
Juliana Ferreira,86466,24/01/1981
Juliana Ferreira,79460,16/12/1999
Juliana Ferreira,84629,11/09/1997
Juliana Ferreira,73588,04/05/1982
Juliana Ferreira,01634,26/07/1988
Juliana Ferreira,57747,07/01/1981
Juliana Ferreira,39173,05/03/1985
Juliana Ferreira,54461,09/11/1981
Juliana Ferreira,37900,27/10/1981
Juliana Ferreira,69216,28/05/1999
Juliana Ferreira,54950,17/11/2003
Juliana Ferreira,49141,16/12/1997
Juliana Ferreira,81200,23/11/2003
Juliana Ferreira,84293,16/05/1986
Juliana Ferreira,23368,28/12/1995
Juliana Ferreira,54830,22/02/1991
Juliana Ferreira,11271,16/09/1990
Juliana Ferreira,43890,15/04/1992
Juliana Ferreira,40653,20/02/1981
Juliana Ferreira,17501,14/12/1982
Juliana Ferreira,71534,09/02/1992
Juliana Ferreira,27070,23/04/1981
Juliana Ferreira,89116,26/01/1998
Juliana Ferreira,73065,14/03/1982
Juliana Ferreira,04045,14/10/1987
Juliana Ferreira,02846,09/11/2005
Juliana Ferreira,20641,26/08/1999
Juliana Ferreira,43467,12/03/1986
Juliana Ferreira,30752,09/04/2000
Juliana Ferreira,14944,28/01/1993
Juliana Ferreira,46998,19/10/2002
Juliana Ferreira,35884,13/08/1981
Juliana Ferreira,04681,09/09/2002
Juliana Ferreira,54833,17/05/2001
Juliana Ferreira,74600,23/07/1993
Juliana Ferreira,28380,11/09/1993
Juliana Ferreira,15110,12/03/1992
Juliana Ferreira,32023,16/12/1999
Juliana Ferreira,27923,18/08/1983
Juliana Ferreira,37735,12/10/2004
Juliana Ferreira,26561,13/07/2000
Juliana Ferreira,72858,28/02/1984
Juliana Ferreira,90730,26/04/1991
Juliana Ferreira,34758,04/09/1990
Juliana Ferreira,54236,11/11/1990
Juliana Ferreira,14021,08/03/2006
Juliana Ferreira,41530,26/06/1999
Juliana Ferreira,11714,12/09/1992
Juliana Ferreira,69359,03/09/1998
Juliana Ferreira,07831,04/09/2000
Juliana Ferreira,27586,06/02/1980
Juliana Ferreira,58044,19/01/1997
Juliana Ferreira,67868,22/09/2001
Juliana Ferreira,13337,23/05/1999
Juliana Ferreira,41168,03/09/2004
Juliana Ferreira,71411,12/03/2001
Juliana Ferreira,07705,18/12/1994
Juliana Ferreira,08996,05/01/1981
Juliana Ferreira,30117,09/08/2003
Juliana Ferreira,70322,16/10/1980
Juliana Ferreira,38670,04/12/2002
Juliana Ferreira,53333,24/04/2006
Juliana Ferreira,58475,20/01/1995
Juliana Ferreira,00841,18/09/1986
Juliana Ferreira,48058,24/03/1991
Juliana Ferreira,52350,10/09/1983
Juliana Ferreira,39645,28/04/1985
Juliana Ferreira,58045,25/02/2004
Juliana Ferreira,59548,14/12/1992
Juliana Ferreira,57135,26/10/2002
Juliana Ferreira,26261,04/06/1998
Juliana Ferreira,99017,20/04/1993
Juliana Ferreira,23666,24/08/1997
Juliana Ferreira,63457,08/11/1995
Juliana Ferreira,47164,13/05/1989
Juliana Ferreira,47385,04/11/1994
Juliana Ferreira,68093,22/08/1980
Juliana Ferreira,96634,05/09/1983
Juliana Ferreira,57773,28/09/1988
Juliana Ferreira,17332,13/04/1991
Juliana Ferreira,38511,11/10/1983
Juliana Ferreira,83606,03/12/1986
Juliana Ferreira,63519,21/02/1986
Juliana Ferreira,96226,08/09/1996
Juliana Ferreira,59560,01/11/1987
Juliana Ferreira,73543,23/08/1996
Juliana Ferreira,09992,06/03/1989
Juliana Ferreira,42877,25/07/1992
Juliana Ferreira,69268,10/02/1993
Juliana Ferreira,70648,13/12/1982
Juliana Ferreira,16629,04/10/1999
Juliana Ferreira,00025,12/10/1994
Juliana Ferreira,27982,10/05/2005
Juliana Ferreira,74297,06/05/1982
Juliana Ferreira,80529,22/08/1981
Juliana Ferreira,00187,18/08/1982
Juliana Ferreira,40315,21/12/1982
Juliana Ferreira,44290,07/05/2006
Juliana Ferreira,48570,24/12/1986
Juliana Ferreira,96646,11/06/2003
Juliana Ferreira,07389,18/01/1988
Juliana Ferreira,15059,18/09/1986
Juliana Ferreira,25545,13/12/2003
Juliana Ferreira,78155,04/10/2003
Juliana Ferreira,84056,22/04/1980
Juliana Ferreira,97749,25/05/1998
Juliana Ferreira,67836,03/04/1985
Juliana Ferreira,31749,08/10/1997
Juliana Ferreira,92329,17/02/1981
Juliana Ferreira,18102,07/07/1999
Juliana Ferreira,29283,16/01/1980
Juliana Ferreira,03236,11/09/1996
Juliana Ferreira,33671,18/01/1981
Juliana Ferreira,23748,16/07/1984
Juliana Ferreira,81656,21/10/2003
Juliana Ferreira,17728,04/01/2006
Juliana Ferreira,70431,15/07/1991
Juliana Ferreira,54821,03/09/2005
Juliana Ferreira,25580,27/01/1980
Juliana Ferreira,32860,03/07/1988
Juliana Ferreira,71024,11/10/1990
Juliana Ferreira,75340,18/09/1989
Juliana Ferreira,91195,02/10/1995
Juliana Ferreira,21187,04/10/1997
Juliana Ferreira,47275,25/03/1995
Juliana Ferreira,47772,15/05/1983
Juliana Ferreira,41610,04/04/1998
Juliana Ferreira,92824,20/09/2006
Juliana Ferreira,60760,17/03/1988
Juliana Ferreira,13270,13/01/2004
Juliana Ferreira,81382,28/08/1986
Juliana Ferreira,11823,02/02/1988
Juliana Ferreira,35230,21/12/2003
Juliana Ferreira,27443,01/02/1994
Juliana Ferreira,79993,26/02/2005
Juliana Ferreira,02271,03/11/1996
Juliana Ferreira,65773,11/03/1984
Juliana Ferreira,12441,04/10/1998
Juliana Ferreira,88964,26/05/2002
Juliana Ferreira,41454,23/05/1996
Juliana Ferreira,28378,19/08/1985
Juliana Ferreira,59232,13/12/1997
Juliana Ferreira,78076,15/11/1995
Juliana Ferreira,20675,11/02/1986
Juliana Ferreira,88585,10/08/1980
Juliana Ferreira,22555,19/06/2001
Juliana Ferreira,60841,24/11/1992
Juliana Ferreira,85286,09/06/1982
Juliana Ferreira,83369,23/02/1980
Juliana Ferreira,46988,27/03/1994
Juliana Ferreira,36914,10/04/1982
Juliana Ferreira,73921,15/10/1980
Juliana Ferreira,88643,15/02/2004
Juliana Ferreira,36196,06/05/1989
Juliana Ferreira,29256,25/01/1988
Juliana Ferreira,04036,04/07/2004
Juliana Ferreira,45540,05/12/1990
Juliana Ferreira,95530,19/08/1986
Juliana Ferreira,88281,26/03/1987
Juliana Ferreira,75440,11/02/1988
Juliana Ferreira,57441,10/07/1991
Juliana Ferreira,72862,02/08/1996
Juliana Ferreira,05871,24/08/1995
Juliana Ferreira,05081,21/01/1989
Juliana Ferreira,34778,11/11/1993
Juliana Ferreira,31708,23/02/2002
Juliana Ferreira,06273,14/05/2003
Juliana Ferreira,28309,23/02/1982
Juliana Ferreira,71978,09/12/1982
Juliana Ferreira,29810,08/09/1994
Juliana Ferreira,37625,24/07/1982
Juliana Ferreira,93708,21/11/2006
Juliana Ferreira,54709,20/05/2006
Juliana Ferreira,95686,11/08/1983
Juliana Ferreira,26760,05/01/1986
Juliana Ferreira,24168,04/02/2000
Juliana Ferreira,14402,08/09/1987
Juliana Ferreira,60689,18/01/1987
Juliana Ferreira,06691,21/04/1983
Juliana Ferreira,07032,26/03/1996
Juliana Ferreira,71803,10/02/2000
Juliana Ferreira,05697,13/09/1998
Juliana Ferreira,64159,28/03/1993
Juliana Ferreira,60281,13/09/1989
Juliana Ferreira,88339,02/06/2001
Juliana Ferreira,13155,20/02/1983
Juliana Ferreira,55613,01/06/1993
Juliana Ferreira,53397,08/05/1984
Juliana Ferreira,10005,25/05/1988
Juliana Ferreira,03278,06/08/1987
Juliana Ferreira,65000,04/01/1991
Juliana Ferreira,74261,05/10/1998
Juliana Ferreira,34764,14/01/1993
Juliana Ferreira,13722,20/01/1999
Juliana Ferreira,67244,06/12/1986
Juliana Ferreira,26127,25/06/1986
Juliana Ferreira,77333,26/03/1983
Juliana Ferreira,16041,09/04/1987
Juliana Ferreira,99601,12/08/1992
Juliana Ferreira,68479,15/05/1981
Juliana Ferreira,56878,26/04/1981
Juliana Ferreira,87250,19/03/1998
Juliana Ferreira,57070,02/01/1984
Juliana Ferreira,13534,05/06/1980
Juliana Ferreira,74527,17/09/1982
Juliana Ferreira,69695,25/01/1996
Juliana Ferreira,76075,20/02/1999
Juliana Ferreira,45307,20/01/2002
Juliana Ferreira,17241,23/08/1999
Juliana Ferreira,90831,14/01/1995
Juliana Ferreira,43346,18/03/1995
Juliana Ferreira,07100,15/01/1983
Juliana Ferreira,56566,13/12/2004
Juliana Ferreira,89061,20/06/1988
Juliana Ferreira,63927,01/05/2005
Juliana Ferreira,43054,18/06/1995
Juliana Ferreira,15213,28/09/1983
Juliana Ferreira,58260,05/12/1995
Juliana Ferreira,23903,17/05/1980
Juliana Ferreira,14860,14/07/1999
Juliana Ferreira,55328,17/07/1988
Juliana Ferreira,85456,12/05/1980
Juliana Ferreira,64306,08/01/1998
Juliana Ferreira,14842,01/11/1991
Juliana Ferreira,84194,27/06/1984
Juliana Ferreira,26605,06/02/1997
Juliana Ferreira,77244,14/05/1987
Juliana Ferreira,54061,10/07/1999
Juliana Ferreira,25284,04/02/2003
Juliana Ferreira,21570,09/12/1995
Juliana Ferreira,10680,04/06/1998
Juliana Ferreira,95240,11/10/1999
Juliana Ferreira,00947,13/09/1982
Juliana Ferreira,39961,13/04/1994
Juliana Ferreira,74112,03/10/1998
Juliana Ferreira,69427,28/01/2004
Juliana Ferreira,57526,11/02/2001
Juliana Ferreira,13294,22/07/1990
Juliana Ferreira,35019,15/08/1993
Juliana Ferreira,29341,10/01/1991
Juliana Ferreira,32150,04/06/1995
Juliana Ferreira,10579,12/06/1992
Juliana Ferreira,37441,13/07/2005
Juliana Ferreira,12302,26/03/2001
Juliana Ferreira,24104,05/09/2001
Juliana Ferreira,75336,23/11/1994
Juliana Ferreira,33141,25/07/2002
Juliana Ferreira,96200,17/03/1993
Juliana Ferreira,27632,01/02/1997
Juliana Ferreira,15141,07/11/2003
Juliana Ferreira,70279,08/05/1997
Juliana Ferreira,29319,18/08/1993
Juliana Ferreira,39563,26/08/2003
Juliana Ferreira,04685,22/11/1990
Juliana Ferreira,73452,18/06/2001
Juliana Ferreira,54722,16/04/1988
Juliana Ferreira,30332,13/07/1994
Juliana Ferreira,38460,16/09/1987
Juliana Ferreira,93753,17/03/1996
Juliana Ferreira,42647,16/09/1982
Juliana Ferreira,27195,15/09/2003
Juliana Ferreira,89698,22/02/1997
Juliana Ferreira,88079,15/10/1983
Juliana Ferreira,47674,11/03/2002
Juliana Ferreira,32721,04/06/1986
Juliana Ferreira,64547,27/02/1980
Juliana Ferreira,93142,23/01/1987
Juliana Ferreira,33110,18/12/1998
Juliana Ferreira,79696,09/03/1996
Juliana Ferreira,07219,18/10/1981
Juliana Ferreira,78548,04/04/2004
Juliana Ferreira,60355,20/01/2000
Juliana Ferreira,73685,26/07/1995
Juliana Ferreira,95403,17/09/1991
Juliana Ferreira,11549,06/06/1981
Juliana Ferreira,04935,05/05/1990
Juliana Ferreira,50500,18/07/1990
Juliana Ferreira,59545,19/07/2003
Juliana Ferreira,99659,05/12/1995
Juliana Ferreira,84498,13/01/1999
Juliana Ferreira,99739,13/08/1996
Juliana Ferreira,13703,27/07/1982
Juliana Ferreira,91964,28/02/1981
Juliana Ferreira,12318,02/06/1985
Juliana Ferreira,86071,02/04/1986
Juliana Ferreira,78805,18/10/1995
Juliana Ferreira,21743,03/10/2004
Juliana Ferreira,05002,04/06/1988
Juliana Ferreira,51669,17/06/2000
Juliana Ferreira,42501,18/02/1995
Juliana Ferreira,46286,27/11/1993
Juliana Ferreira,39285,10/01/2006
Juliana Ferreira,22797,09/05/2001
Juliana Ferreira,50468,20/07/1986
Juliana Ferreira,64020,21/11/1981
Juliana Ferreira,85984,13/06/1997
Juliana Ferreira,17585,24/05/1998
Juliana Ferreira,51684,16/08/1997
Juliana Ferreira,58084,28/09/1994
Juliana Ferreira,78823,21/05/1987
Juliana Ferreira,88531,15/09/2002
Juliana Ferreira,41666,12/11/1986
Juliana Ferreira,65776,05/01/1981
Juliana Ferreira,35804,23/12/2003
Juliana Ferreira,02948,18/07/2002
Juliana Ferreira,13517,16/02/1997
Juliana Ferreira,30435,11/11/1981
Juliana Ferreira,06109,21/02/1985
Juliana Ferreira,72685,18/08/1992
Juliana Ferreira,22424,21/01/1989
Juliana Ferreira,14657,08/10/1984
Juliana Ferreira,29288,07/07/2000
Juliana Ferreira,62565,22/11/1989
Juliana Ferreira,17180,17/10/1994
Juliana Ferreira,54083,15/10/1988
Juliana Ferreira,67110,01/11/1992
Juliana Ferreira,56850,07/09/1980
Juliana Ferreira,94391,22/04/1991
Juliana Ferreira,90767,01/11/2000
Juliana Ferreira,13908,13/11/1984
Juliana Ferreira,00085,10/03/2006
Juliana Ferreira,24317,18/11/1981
